id,trial_all,block,trial_inblock,condition,cue,direction,choice,response,rt,correct
258,126,1,46,valid,right,right,right,1,0.6723894000169821,1
258,127,1,47,valid,left,left,left,0,0.7722856999607757,1
258,128,1,48,valid,right,right,right,1,0.5379863000125624,1
258,129,1,49,invalid,right,left,right,1,0.545301899954211,0
258,130,1,50,neutral,none,left,left,0,0.6934491000138223,1
258,131,1,51,valid,right,right,right,1,0.5876367000164464,1
258,132,1,52,neutral,none,right,right,1,1.1538867999915965,1
258,133,1,53,valid,right,right,right,1,0.6268372999620624,1
258,134,1,54,valid,left,left,left,0,0.9990301000070758,1
258,135,1,55,neutral,none,left,left,0,1.2913671999704093,1
258,136,1,56,valid,left,left,left,0,0.5392667000414804,1
258,137,1,57,neutral,none,left,left,0,0.5579225000110455,1
258,138,1,58,neutral,none,left,left,0,0.45482570002786815,1
258,139,1,59,neutral,none,left,left,0,0.5597628999967128,1
258,140,1,60,neutral,none,right,right,1,0.720924399967771,1
258,141,1,61,valid,right,right,right,1,0.598099299997557,1
258,142,1,62,neutral,none,left,left,0,0.5665323999710381,1
258,143,1,63,valid,right,right,right,1,0.5488521000370383,1
258,144,1,64,neutral,none,right,right,1,0.5335580999962986,1
258,145,1,65,neutral,none,left,left,0,0.943728899990674,1
258,146,1,66,valid,right,right,right,1,0.6036722999997437,1
258,147,1,67,neutral,none,right,right,1,0.49733139999443665,1
258,148,1,68,neutral,none,right,right,1,0.48710319999372587,1
258,149,1,69,valid,left,left,right,1,1.1053267000243068,0
258,150,1,70,valid,right,right,right,1,0.5660038000205532,1
258,151,1,71,valid,left,left,left,0,0.5248403000296094,1
258,152,1,72,neutral,none,left,left,0,0.738824800006114,1
258,153,1,73,invalid,right,left,left,0,0.5089024000335485,1
258,154,1,74,neutral,none,right,right,1,0.5883999000070617,1
258,155,1,75,neutral,none,left,left,0,0.49897339998278767,1
258,156,1,76,invalid,left,right,right,1,0.7593574000056833,1
258,157,1,77,invalid,left,right,left,0,1.0417712000198662,0
258,158,1,78,neutral,none,right,right,1,0.4393680000212043,1
258,159,1,79,valid,left,left,right,1,0.8329463000409305,0
591,0,0,0,valid,right,right,left,0,NA,0
591,1,0,1,valid,right,right,right,1,1.1137931550038047,1
591,2,0,2,neutral,none,right,right,1,1.1772332260152325,1
591,3,0,3,neutral,none,left,left,0,1.2147100220317952,1
591,4,0,4,invalid,right,left,left,0,NA,1
591,5,0,5,neutral,none,right,right,1,0.8522433579782955,1
591,6,0,6,neutral,none,right,right,1,1.042321031971369,1
591,7,0,7,valid,right,right,left,0,1.1286764130345546,0
591,8,0,8,neutral,none,right,left,0,NA,0
591,9,0,9,neutral,none,left,left,0,0.8006052679847926,1
591,10,0,10,valid,right,right,left,0,NA,0
591,11,0,11,neutral,none,right,left,0,0.895570513966959,0
591,12,0,12,valid,left,left,left,0,0.6728329120087437,1
591,13,0,13,neutral,none,right,right,1,0.5886933449655771,1
591,14,0,14,neutral,none,left,left,0,0.6971074729808606,1
591,15,0,15,valid,right,right,right,1,0.6090290179708973,1
591,16,0,16,neutral,none,left,left,0,0.8261556709767319,1
591,17,0,17,neutral,none,right,right,1,0.5994741049944423,1
591,18,0,18,neutral,none,left,left,0,0.6716434239642695,1
591,19,0,19,neutral,none,right,right,1,0.6611318369978108,1
591,20,0,20,valid,left,left,right,1,0.9625228999648244,0
591,21,0,21,valid,right,right,right,1,0.81283785199048,1
591,22,0,22,neutral,none,right,right,1,0.8629070299793966,1
591,23,0,23,neutral,none,right,right,1,0.7518811029731296,1
591,24,0,24,valid,right,right,right,1,0.9254606000031343,1
591,25,0,25,neutral,none,left,left,0,1.1901167280157097,1
591,26,0,26,valid,left,left,left,0,0.7332347760093398,1
591,27,0,27,invalid,left,right,right,1,0.9312159190303646,1
591,28,0,28,neutral,none,right,right,1,1.178920931997709,1
591,29,0,29,invalid,right,left,left,0,0.909553939010948,1
591,30,0,30,neutral,none,left,left,0,NA,1
591,31,0,31,valid,left,left,left,0,1.1944143390282989,1
591,32,0,32,invalid,left,right,right,1,0.717805188964121,1
591,33,0,33,valid,left,left,right,1,0.8334080129861832,0
591,34,0,34,valid,left,left,right,1,0.817225534003228,0
591,35,0,35,valid,left,left,right,1,0.9890424750046805,0
591,36,0,36,invalid,right,left,left,0,0.6669367179856636,1
591,37,0,37,valid,left,left,left,0,0.792283997987397,1
591,38,0,38,neutral,none,left,right,1,1.3091684469836764,0
591,39,0,39,valid,right,right,right,1,0.6929453160264529,1
591,40,0,40,valid,right,right,left,0,1.4059608389507048,0
591,41,0,41,neutral,none,left,right,1,1.3354115120018832,0
591,42,0,42,valid,left,left,left,0,0.9220096039935016,1
591,43,0,43,neutral,none,left,left,0,1.070023249019869,1
591,44,0,44,valid,right,right,right,1,0.7791730160242878,1
591,45,0,45,valid,right,right,right,1,0.9056511250091716,1
591,46,0,46,neutral,none,left,left,0,1.292987432971131,1
591,47,0,47,valid,left,left,left,0,1.088765861990396,1
591,48,0,48,neutral,none,right,right,1,0.8727439499925822,1
591,49,0,49,neutral,none,left,left,0,1.3290761020034552,1
591,50,0,50,valid,left,left,left,0,0.9920439749839716,1
591,51,0,51,invalid,right,left,left,0,1.1060517459991388,1
591,52,0,52,valid,left,left,right,1,1.2421775750117376,0
591,53,0,53,neutral,none,right,left,0,1.14972351398319,0
591,54,0,54,invalid,left,right,right,1,0.8402559440000914,1
591,55,0,55,neutral,none,right,right,1,1.1260703980224207,1
591,56,0,56,valid,right,right,right,1,1.0078919499646872,1
591,57,0,57,invalid,left,right,right,1,1.1105965989991091,1
591,58,0,58,valid,left,left,left,0,0.9442586360382847,1
591,59,0,59,neutral,none,left,right,1,0.7011191709898412,0
591,60,0,60,neutral,none,right,right,1,0.7321030859602615,1
591,61,0,61,valid,right,right,left,0,1.0717644019750878,0
591,62,0,62,valid,left,left,right,1,0.8107233109767549,0
591,63,0,63,neutral,none,right,right,1,0.8076831170474179,1
591,64,0,64,valid,left,left,left,0,0.9435045029968024,1
591,65,0,65,neutral,none,left,right,1,1.369188197015319,0
591,66,0,66,neutral,none,right,right,1,0.7987210089922883,1
591,67,0,67,valid,right,right,right,1,0.8760214279755019,1
591,68,0,68,neutral,none,left,left,0,0.9861971610225736,1
591,69,0,69,neutral,none,right,right,1,0.758402694016695,1
591,70,0,70,valid,right,right,left,0,NA,0
591,71,0,71,valid,right,right,right,1,0.902592842001468,1
591,72,0,72,neutral,none,left,right,1,1.0673622739850543,0
591,73,0,73,neutral,none,right,right,1,1.1134377929847687,1
591,74,0,74,neutral,none,left,left,0,0.9306999440304936,1
591,75,0,75,valid,left,left,right,1,0.9819049839861692,0
591,76,0,76,neutral,none,left,left,0,1.2549837640253827,1
591,77,0,77,neutral,none,left,left,0,0.7528102530050091,1
591,78,0,78,neutral,none,right,right,1,0.646614161960315,1
591,79,0,79,neutral,none,left,left,0,0.919449161970988,1
591,80,1,0,neutral,none,left,left,0,0.7755141300149262,1
591,81,1,1,neutral,none,right,right,1,0.8507270709960721,1
591,82,1,2,neutral,none,right,right,1,1.0001032860018313,1
591,83,1,3,neutral,none,left,left,0,1.103653141995892,1
591,84,1,4,valid,left,left,left,0,0.7779919300228357,1
591,85,1,5,neutral,none,left,left,0,0.7882696010055952,1
591,86,1,6,valid,right,right,right,1,0.7352236119913869,1
591,87,1,7,neutral,none,right,right,1,1.161843942012638,1
591,88,1,8,neutral,none,right,left,0,1.0758388220565394,0
591,89,1,9,valid,left,left,left,0,0.902356531994883,1
591,90,1,10,neutral,none,left,left,0,0.7377137939911336,1
591,91,1,11,neutral,none,right,right,1,0.6538472700049169,1
591,92,1,12,neutral,none,right,right,1,1.356395018985495,1
591,93,1,13,invalid,right,left,left,0,1.3822283069603143,1
591,94,1,14,valid,left,left,left,0,1.3679844990256242,1
591,95,1,15,valid,left,left,left,0,1.2115022350335494,1
591,96,1,16,neutral,none,right,right,1,0.9760685529909096,1
591,97,1,17,valid,left,left,left,0,NA,1
591,98,1,18,valid,left,left,left,0,0.890663769969251,1
591,99,1,19,valid,left,left,right,1,0.8307115189963952,0
591,100,1,20,neutral,none,right,right,1,0.8691325199906714,1
591,101,1,21,valid,right,right,right,1,0.5884507030132227,1
591,102,1,22,valid,left,left,left,0,0.9375072629773058,1
591,103,1,23,neutral,none,right,right,1,0.6589015200152062,1
591,104,1,24,neutral,none,right,left,0,0.5237260300200433,0
591,105,1,25,neutral,none,left,left,0,0.9676289530470968,1
591,106,1,26,neutral,none,left,right,1,1.0936839659698308,0
591,107,1,27,valid,right,right,right,1,0.8698891929816455,1
591,108,1,28,valid,right,right,right,1,1.1625462389783934,1
591,109,1,29,neutral,none,left,right,1,0.8989228290156461,0
591,110,1,30,neutral,none,right,right,1,0.9407285809866152,1
591,111,1,31,neutral,none,right,right,1,1.2996621829806827,1
591,112,1,32,valid,right,right,right,1,0.9013267919654028,1
591,113,1,33,valid,right,right,right,1,0.8745541459647939,1
591,114,1,34,invalid,left,right,right,1,1.1530992810148746,1
591,115,1,35,invalid,left,right,right,1,0.9415785170276648,1
591,116,1,36,valid,right,right,right,1,1.1836504639941268,1
591,117,1,37,valid,left,left,right,1,0.9309810650302096,0
591,118,1,38,invalid,right,left,right,1,1.2172519890009426,0
591,119,1,39,valid,left,left,right,1,0.7943222430185415,0
591,120,1,40,valid,right,right,right,1,0.9832552800071426,1
591,121,1,41,valid,right,right,right,1,1.0318342529935762,1
591,122,1,42,neutral,none,left,right,1,1.2404284169897437,0
591,123,1,43,invalid,right,left,right,1,0.8087568290065974,0
591,124,1,44,valid,right,right,left,0,1.2644584919908084,0
591,125,1,45,neutral,none,right,right,1,1.0690566250123084,1
591,126,1,46,neutral,none,left,left,0,1.1322778610046953,1
591,127,1,47,valid,right,right,right,1,0.9456902120145968,1
591,128,1,48,valid,left,left,left,0,NA,1
591,129,1,49,neutral,none,left,left,0,0.8290119600133039,1
591,130,1,50,neutral,none,left,left,0,NA,1
591,131,1,51,valid,left,left,right,1,1.0432920169550923,0
591,132,1,52,neutral,none,right,right,1,1.0640856090467423,1
591,133,1,53,neutral,none,left,left,0,0.91898738197051,1
591,134,1,54,invalid,right,left,right,1,1.0348499310202897,0
591,135,1,55,invalid,left,right,right,1,1.022109012992587,1
591,136,1,56,valid,right,right,right,1,0.9885364429792388,1
591,137,1,57,valid,right,right,right,1,0.7912091169855557,1
591,138,1,58,neutral,none,right,right,1,1.1579572549671866,1
591,139,1,59,neutral,none,left,right,1,0.9658936290070416,0
591,140,1,60,neutral,none,left,left,0,NA,1
591,141,1,61,valid,left,left,right,1,0.938492793997284,0
591,142,1,62,valid,right,right,right,1,1.252762595016975,1
591,143,1,63,neutral,none,right,right,1,1.054258247022517,1
591,144,1,64,neutral,none,left,right,1,0.6748613530071452,0
591,145,1,65,invalid,left,right,right,1,0.6475998369860463,1
591,146,1,66,neutral,none,left,right,1,0.5787196469609626,0
591,147,1,67,valid,left,left,right,1,0.8538557839929126,0
591,148,1,68,neutral,none,left,right,1,1.0564284659922123,0
591,149,1,69,neutral,none,right,right,1,1.2133287559845485,1
591,150,1,70,valid,left,left,right,1,1.1076622100081297,0
591,151,1,71,valid,right,right,right,1,1.2214535580133088,1
591,152,1,72,neutral,none,left,right,1,0.9958092750166544,0
591,153,1,73,valid,left,left,left,0,1.035442590015009,1
591,154,1,74,neutral,none,right,right,1,1.1104007120011374,1
591,155,1,75,neutral,none,right,right,1,0.5812156579922885,1
591,156,1,76,neutral,none,left,right,1,1.024463812005706,0
591,157,1,77,neutral,none,right,right,1,1.1851716800010763,1
591,158,1,78,valid,right,right,right,1,1.133756135997828,1
591,159,1,79,neutral,none,left,right,1,1.1457746229716577,0
449,0,0,0,valid,left,left,right,1,1.1008612790000143,0
449,1,0,1,valid,left,left,right,1,0.7316622760000655,0
449,2,0,2,neutral,none,left,left,0,0.6146763209999335,1
449,3,0,3,neutral,none,left,right,1,0.6218174370000042,0
449,4,0,4,neutral,none,left,right,1,0.5922292960000277,0
449,5,0,5,neutral,none,right,left,0,0.5303000490000613,0
449,6,0,6,valid,right,right,right,1,0.3290686290000622,1
449,7,0,7,valid,right,right,right,1,0.4920577499999581,1
449,8,0,8,neutral,none,right,right,1,0.587963524000088,1
449,9,0,9,valid,left,left,left,0,0.3302141289999554,1
449,10,0,10,valid,left,left,left,0,0.35024992099988594,1
449,11,0,11,neutral,none,left,right,1,0.6241053999999622,0
449,12,0,12,valid,right,right,right,1,0.35009037999998327,1
449,13,0,13,neutral,none,left,right,1,0.6689604179998696,0
449,14,0,14,neutral,none,right,right,1,0.664528017000066,1
449,15,0,15,neutral,none,right,right,1,0.5704620399999385,1
449,16,0,16,neutral,none,left,left,0,0.47009015100002216,1
449,17,0,17,neutral,none,right,right,1,0.5601766769998449,1
449,18,0,18,valid,right,right,left,0,0.5377961680001135,0
449,19,0,19,invalid,left,right,right,1,0.5596801389999655,1
449,20,0,20,neutral,none,left,left,0,0.8021884590000354,1
449,21,0,21,neutral,none,left,right,1,0.5773702719998255,0
449,22,0,22,neutral,none,right,left,0,0.8773443800000678,0
449,23,0,23,invalid,right,left,right,1,0.6079875559998982,0
449,24,0,24,valid,right,right,left,0,0.645793679999997,0
449,25,0,25,neutral,none,right,right,1,0.5634892189998482,1
449,26,0,26,neutral,none,right,left,0,0.6043707750000067,0
449,27,0,27,neutral,none,right,right,1,0.7052611760000218,1
449,28,0,28,valid,left,left,left,0,0.9123476719998962,1
449,29,0,29,valid,left,left,left,0,0.8929863599998953,1
449,30,0,30,valid,left,left,left,0,0.7721518800001377,1
449,31,0,31,neutral,none,right,right,1,0.6899466920001487,1
449,32,0,32,neutral,none,right,right,1,0.70671503199992,1
449,33,0,33,neutral,none,right,left,0,0.860714218999874,0
449,34,0,34,neutral,none,left,right,1,0.7861538880001717,0
449,35,0,35,neutral,none,left,right,1,1.3081586109999537,0
449,36,0,36,valid,right,right,right,1,0.8244977890001337,1
449,37,0,37,valid,right,right,right,1,0.7574748020001607,1
449,38,0,38,neutral,none,right,right,1,1.0475603649999812,1
449,39,0,39,invalid,right,left,left,0,0.6997341559999768,1
449,40,0,40,invalid,left,right,right,1,0.6623745510000845,1
449,41,0,41,valid,right,right,right,1,0.7590947119999782,1
449,42,0,42,neutral,none,left,left,0,0.6279216540001471,1
449,43,0,43,neutral,none,left,left,0,0.6915338029998566,1
449,44,0,44,invalid,left,right,left,0,0.6080980799999907,0
449,45,0,45,valid,right,right,left,0,1.0212347690001025,0
449,46,0,46,neutral,none,right,left,0,0.9374196269998264,0
449,47,0,47,invalid,right,left,left,0,0.8634891540000353,1
449,48,0,48,valid,right,right,right,1,0.8271925819999524,1
449,49,0,49,neutral,none,left,left,0,0.9337179409999408,1
449,50,0,50,valid,right,right,right,1,0.6218258470000819,1
449,51,0,51,neutral,none,left,left,0,0.8698036729999785,1
449,52,0,52,neutral,none,left,left,0,0.8678745800000343,1
449,53,0,53,valid,left,left,left,0,0.7314288499999293,1
449,54,0,54,neutral,none,right,right,1,0.6584691790001216,1
449,55,0,55,neutral,none,left,left,0,0.7209955719999925,1
449,56,0,56,neutral,none,left,left,0,0.6578323170001568,1
449,57,0,57,valid,left,left,right,1,0.5678341800000908,0
449,58,0,58,valid,right,right,right,1,1.223950238000043,1
449,59,0,59,neutral,none,right,right,1,0.6566746589999184,1
449,60,0,60,valid,left,left,left,0,0.8019026190002023,1
449,61,0,61,valid,left,left,left,0,0.7007155139999668,1
449,62,0,62,neutral,none,left,left,0,0.8945889399999487,1
449,63,0,63,valid,left,left,left,0,0.7378721930001575,1
449,64,0,64,neutral,none,left,left,0,0.6541156529999625,1
449,65,0,65,valid,left,left,left,0,0.6678578409998863,1
449,66,0,66,valid,right,right,right,1,1.1112298699999883,1
449,67,0,67,neutral,none,right,left,0,0.8719710499999564,0
449,68,0,68,neutral,none,right,right,1,1.150325895999913,1
449,69,0,69,valid,right,right,left,0,NA,0
449,70,0,70,valid,left,left,left,0,0.5919346560001486,1
449,71,0,71,valid,left,left,left,0,0.6165553939999882,1
449,72,0,72,neutral,none,left,left,0,0.8001583959999152,1
449,73,0,73,valid,right,right,right,1,1.0123200569998971,1
449,74,0,74,invalid,right,left,left,0,0.6020281420001083,1
449,75,0,75,valid,left,left,left,0,0.7238963790000525,1
449,76,0,76,neutral,none,right,left,0,0.8536416739998458,0
449,77,0,77,neutral,none,right,left,0,0.8700294889999896,0
449,78,0,78,invalid,left,right,left,0,0.661096341000075,0
449,79,0,79,valid,right,right,left,0,0.7728189150000162,0
449,80,1,0,valid,left,left,left,0,0.7059027549998973,1
449,81,1,1,valid,left,left,left,0,0.8073987110001326,1
449,82,1,2,valid,left,left,left,0,0.6478791510000974,1
449,83,1,3,valid,right,right,right,1,0.7162871519999499,1
449,84,1,4,invalid,right,left,left,0,0.6506429860000935,1
449,85,1,5,valid,right,right,left,0,0.7905103179998605,0
449,86,1,6,neutral,none,left,left,0,0.5865807039999709,1
449,87,1,7,invalid,left,right,right,1,0.711619556000187,1
449,88,1,8,valid,right,right,right,1,0.937835416000098,1
449,89,1,9,neutral,none,left,left,0,0.6331454420001137,1
449,90,1,10,neutral,none,left,left,0,0.5752097299998695,1
449,91,1,11,neutral,none,right,left,0,0.6099375799999507,0
449,92,1,12,neutral,none,left,left,0,0.6303862190000018,1
449,93,1,13,neutral,none,right,right,1,0.662551011000005,1
449,94,1,14,neutral,none,left,left,0,0.5732984520000173,1
449,95,1,15,neutral,none,right,right,1,0.663437366999915,1
449,96,1,16,neutral,none,right,right,1,0.6161905740000293,1
449,97,1,17,neutral,none,left,left,0,0.5786040109999249,1
449,98,1,18,valid,right,right,right,1,0.8766000969999368,1
449,99,1,19,invalid,left,right,right,1,0.5776872169999479,1
449,100,1,20,neutral,none,left,left,0,0.5663219570001274,1
449,101,1,21,neutral,none,left,left,0,0.5985701440001776,1
449,102,1,22,neutral,none,right,right,1,0.9537397899998724,1
449,103,1,23,neutral,none,right,right,1,0.6605501040000945,1
449,104,1,24,invalid,left,right,right,1,0.5920136699999148,1
449,105,1,25,invalid,right,left,left,0,0.5597300909998921,1
449,106,1,26,valid,left,left,left,0,0.6002144689998659,1
449,107,1,27,valid,left,left,left,0,0.5269035809999423,1
449,108,1,28,neutral,none,right,right,1,0.9220415949998824,1
449,109,1,29,valid,right,right,left,0,0.5587695060000897,0
449,110,1,30,neutral,none,right,left,0,0.5975176080000892,0
449,111,1,31,neutral,none,right,right,1,0.7557180649998827,1
449,112,1,32,neutral,none,right,left,0,1.0411924310001268,0
449,113,1,33,neutral,none,right,right,1,0.6772094400000697,1
449,114,1,34,valid,right,right,right,1,0.6513610489998882,1
449,115,1,35,neutral,none,left,left,0,0.6272971289999987,1
449,116,1,36,valid,right,right,right,1,1.183035430000018,1
449,117,1,37,invalid,right,left,left,0,0.5608352709998599,1
449,118,1,38,neutral,none,left,left,0,0.6714482760000919,1
449,119,1,39,invalid,right,left,left,0,0.6662482880001335,1
449,120,1,40,valid,left,left,left,0,0.7541857170001549,1
449,121,1,41,valid,left,left,left,0,0.6597632129999056,1
449,122,1,42,valid,left,left,left,0,0.6736075010001059,1
449,123,1,43,neutral,none,right,right,1,0.5639544889997978,1
449,124,1,44,neutral,none,left,left,0,0.6080589270000019,1
449,125,1,45,neutral,none,left,left,0,0.6998807169998145,1
449,126,1,46,valid,left,left,left,0,0.5944562279998991,1
449,127,1,47,valid,left,left,left,0,0.6808345669999198,1
449,128,1,48,neutral,none,left,left,0,0.7563445999999203,1
449,129,1,49,valid,right,right,right,1,0.6098270690001755,1
449,130,1,50,valid,right,right,right,1,0.7495972720000736,1
449,131,1,51,valid,right,right,right,1,0.6113254570000208,1
449,132,1,52,neutral,none,right,right,1,0.745707578000065,1
449,133,1,53,neutral,none,right,left,0,0.7423097889998189,0
449,134,1,54,valid,right,right,left,0,0.6410190520000469,0
449,135,1,55,valid,left,left,left,0,0.7069241489998603,1
449,136,1,56,neutral,none,right,right,1,0.6520921339999859,1
449,137,1,57,valid,right,right,right,1,0.634491066999999,1
449,138,1,58,valid,left,left,left,0,1.2507711229995948,1
449,139,1,59,neutral,none,right,right,1,0.685322444999656,1
449,140,1,60,valid,left,left,left,0,0.7331588140000349,1
449,141,1,61,neutral,none,left,left,0,0.6185978429998613,1
449,142,1,62,neutral,none,left,left,0,0.6111805470000036,1
449,143,1,63,neutral,none,right,right,1,0.6372194250002394,1
449,144,1,64,neutral,none,left,left,0,0.5756783890001316,1
449,145,1,65,neutral,none,left,left,0,0.5477481889997762,1
449,146,1,66,neutral,none,left,left,0,0.5779321770000934,1
449,147,1,67,valid,left,left,left,0,0.6185789789997216,1
449,148,1,68,valid,right,right,right,1,0.6113019010003882,1
449,149,1,69,valid,right,right,left,0,0.5400165830001242,0
449,150,1,70,neutral,none,right,left,0,0.5684918530000687,0
449,151,1,71,neutral,none,right,right,1,1.1185383809997802,1
449,152,1,72,valid,right,right,right,1,0.9791198019997864,1
449,153,1,73,neutral,none,right,right,1,0.7431949289998556,1
449,154,1,74,valid,right,right,right,1,0.7317239880003399,1
449,155,1,75,neutral,none,left,left,0,0.5965146379999169,1
449,156,1,76,valid,left,left,left,0,0.5670059199997013,1
449,157,1,77,valid,left,left,left,0,0.6007328150003559,1
449,158,1,78,invalid,left,right,right,1,0.8255416009997134,1
449,159,1,79,neutral,none,left,left,0,0.597351243999583,1
524,0,0,0,neutral,none,right,left,0,1.4197539999999549,0
524,1,0,1,neutral,none,left,left,0,NA,1
524,2,0,2,neutral,none,right,left,0,1.2353352999999745,0
524,3,0,3,neutral,none,right,right,1,1.0583433000000468,1
524,4,0,4,neutral,none,left,left,0,1.137118199999918,1
524,5,0,5,neutral,none,left,right,1,1.1618398000000525,0
524,6,0,6,neutral,none,left,left,0,1.2855745000000525,1
524,7,0,7,neutral,none,left,left,0,1.0134479000000738,1
524,8,0,8,valid,left,left,left,0,0.7286467999999786,1
524,9,0,9,neutral,none,left,left,0,0.677306499999986,1
524,10,0,10,valid,left,left,left,0,0.8834287000000813,1
524,11,0,11,neutral,none,left,left,0,1.137331599999925,1
524,12,0,12,neutral,none,right,right,1,0.9032575999999608,1
524,13,0,13,neutral,none,right,right,1,1.0372863000000052,1
524,14,0,14,invalid,left,right,right,1,0.8572702000000163,1
524,15,0,15,neutral,none,left,left,0,0.7620520000000397,1
524,16,0,16,valid,left,left,left,0,0.8911257000000887,1
524,17,0,17,invalid,left,right,left,0,0.7189428000000362,0
524,18,0,18,valid,left,left,left,0,0.8939222999999856,1
524,19,0,19,neutral,none,right,right,1,0.743756899999994,1
524,20,0,20,neutral,none,right,left,0,1.1415188999999373,0
524,21,0,21,valid,left,left,left,0,0.6095417999999881,1
524,22,0,22,valid,right,right,right,1,0.8088057999999592,1
524,23,0,23,neutral,none,left,left,0,0.7657636000000139,1
524,24,0,24,valid,right,right,right,1,0.746121599999924,1
524,25,0,25,neutral,none,right,left,0,0.5818831000000273,0
524,26,0,26,neutral,none,left,left,0,0.683831400000031,1
524,27,0,27,valid,left,left,left,0,0.6486496999999645,1
524,28,0,28,neutral,none,right,left,0,0.6336212999999589,0
524,29,0,29,valid,right,right,right,1,0.6612414999999601,1
524,30,0,30,neutral,none,left,left,0,0.6748761999999715,1
524,31,0,31,valid,right,right,right,1,0.5824294000000236,1
524,32,0,32,neutral,none,left,right,1,0.7740737999999965,0
524,33,0,33,invalid,left,right,left,0,0.5618443999999272,0
524,34,0,34,neutral,none,right,left,0,0.62856069999998,0
524,35,0,35,neutral,none,right,left,0,0.6749563000000762,0
524,36,0,36,valid,left,left,left,0,0.6779001999999537,1
524,37,0,37,valid,right,right,left,0,0.8306741999999758,0
524,38,0,38,valid,left,left,left,0,0.8068221999999423,1
524,39,0,39,neutral,none,left,left,0,0.6452960000000303,1
524,40,0,40,neutral,none,right,left,0,0.5162301000000298,0
524,41,0,41,valid,right,right,right,1,0.8657118999999511,1
524,42,0,42,valid,left,left,left,0,0.4840547000000015,1
524,43,0,43,valid,left,left,left,0,0.7588899999999512,1
524,44,0,44,valid,right,right,left,0,0.8082099999999173,0
524,45,0,45,invalid,right,left,right,1,0.630161199999975,0
524,46,0,46,neutral,none,left,left,0,0.6062686999999869,1
524,47,0,47,valid,right,right,right,1,0.8622892999999294,1
524,48,0,48,neutral,none,right,right,1,0.5509914000000435,1
524,49,0,49,valid,left,left,left,0,0.5703656000000592,1
524,50,0,50,invalid,right,left,right,1,0.6499900000000025,0
524,51,0,51,neutral,none,right,left,0,0.5064013999999588,0
524,52,0,52,valid,right,right,left,0,0.6769884000000275,0
524,53,0,53,neutral,none,right,right,1,0.7661785000000236,1
524,54,0,54,neutral,none,right,left,0,0.7422844999999825,0
524,55,0,55,neutral,none,left,left,0,0.7651930999999195,1
524,56,0,56,neutral,none,right,left,0,0.5081879000000527,0
524,57,0,57,invalid,right,left,left,0,0.6977655000000595,1
524,58,0,58,valid,right,right,left,0,0.672046000000023,0
524,59,0,59,valid,right,right,left,0,0.8294453999999405,0
524,60,0,60,valid,right,right,left,0,0.6622870999999577,0
524,61,0,61,valid,left,left,left,0,0.892317999999932,1
524,62,0,62,valid,left,left,left,0,0.6145947999999635,1
524,63,0,63,neutral,none,left,left,0,0.5861970999999357,1
524,64,0,64,valid,right,right,right,1,1.0937362999999325,1
524,65,0,65,valid,right,right,right,1,0.8577199999999721,1
524,66,0,66,valid,right,right,right,1,0.8002289000000928,1
524,67,0,67,invalid,left,right,left,0,0.5095142000000124,0
524,68,0,68,valid,left,left,left,0,0.6474282000001494,1
524,69,0,69,valid,left,left,left,0,0.6495526000001064,1
524,70,0,70,valid,left,left,right,1,0.7049850999999308,0
524,71,0,71,neutral,none,right,left,0,0.6636527000000569,0
524,72,0,72,invalid,right,left,left,0,0.7212692000000516,1
524,73,0,73,neutral,none,left,left,0,0.6365444999998999,1
524,74,0,74,valid,right,right,right,1,0.7513343000000532,1
524,75,0,75,neutral,none,right,left,0,0.6773281999999199,0
524,76,0,76,neutral,none,left,left,0,0.619493299999931,1
524,77,0,77,neutral,none,left,left,0,0.5982021000002078,1
524,78,0,78,neutral,none,left,left,0,0.466519500000004,1
524,79,0,79,neutral,none,right,left,0,0.7000084999999672,0
524,80,1,0,neutral,none,left,left,0,0.6482528999999886,1
524,81,1,1,neutral,none,right,left,0,0.777965100000074,0
524,82,1,2,invalid,left,right,left,0,0.5712594000001445,0
524,83,1,3,valid,left,left,left,0,0.8197238000000198,1
524,84,1,4,valid,left,left,left,0,0.5535472000001391,1
524,85,1,5,neutral,none,left,left,0,0.6270097999999962,1
524,86,1,6,neutral,none,right,left,0,0.5145813000001453,0
524,87,1,7,valid,left,left,left,0,0.6420428999999785,1
524,88,1,8,neutral,none,left,left,0,0.5702459999999974,1
524,89,1,9,neutral,none,left,left,0,0.949768499999891,1
524,90,1,10,valid,left,left,left,0,0.8624377999999524,1
524,91,1,11,valid,left,left,left,0,0.7371055999999498,1
524,92,1,12,neutral,none,left,left,0,0.6615795000000162,1
524,93,1,13,valid,right,right,left,0,1.1196810999999798,0
524,94,1,14,neutral,none,right,right,1,0.9375231999999868,1
524,95,1,15,valid,right,right,right,1,0.6732693000001291,1
524,96,1,16,invalid,right,left,right,1,0.6849079999999503,0
524,97,1,17,neutral,none,right,right,1,1.0117614000000683,1
524,98,1,18,valid,left,left,left,0,0.6582995999999639,1
524,99,1,19,neutral,none,right,left,0,0.8843873999999232,0
524,100,1,20,neutral,none,left,left,0,0.7125547999999071,1
524,101,1,21,valid,left,left,left,0,0.7215234999998756,1
524,102,1,22,neutral,none,left,left,0,0.8559376999999131,1
524,103,1,23,neutral,none,left,right,1,0.7682272999998077,0
524,104,1,24,neutral,none,left,left,0,0.8504882000001999,1
524,105,1,25,neutral,none,right,right,1,0.6300544000000627,1
